,Date,Open,High,Low,Close,Volume,daily_return_normalized
183,07/22/22,18.84,18.91,17.15,17.65,65689500,-0.07591623036649231
184,07/21/22,18.52,19.1199,17.6814,19.1,80210812,0.0494505494505495
185,07/20/22,16.83,18.44,16.5,18.2,85890570,0.07374631268436582
186,07/19/22,15.61,17.17,15.5,16.95,78348516,0.136058981233244
187,07/18/22,15.83,16.18,14.63,14.92,83926602,-0.012574454003970836
188,07/15/22,14.75,15.15,14.04,15.11,74112367,0.07391613361762617
189,07/14/22,13.165,14.26,12.54,14.07,78227930,0.05869074492099324
190,07/13/22,12.18,13.56,12.125,13.29,70014141,0.024672320740169562
191,07/12/22,13.18,13.45,12.72,12.97,53368391,0.004647560030983877
192,07/11/22,13.25,13.45,12.65,12.91,52520578,-0.07189072609633362
193,07/08/22,13.13,14.17,12.96,13.91,77437195,0.01458789204959876
194,07/07/22,12.91,13.8899,12.91,13.71,75926273,0.13399503722084383
195,07/06/22,11.92,12.4966,11.52,12.09,77177805,0.020253164556962133
196,07/05/22,10.74,11.9,10.53,11.85,82942172,0.02155172413793105
197,07/01/22,12.49,12.6,11.13,11.6,92067117,-0.1145038167938931
198,06/30/22,13.03,13.8297,12.38,13.1,70274922,-0.03321033210332114
199,06/29/22,14.0,14.04,13.0335,13.55,61516648,-0.06936813186813184
200,06/28/22,16.0,16.58,14.5165,14.56,57344566,-0.07848101265822782
201,06/27/22,16.31,16.458,15.3712,15.8,43426922,-0.0006325110689436864
202,06/24/22,14.635,15.85,14.57,15.81,60548238,0.12847965738758038
203,06/23/22,14.58,14.59,13.34,14.01,47625273,-0.019594121763470862
204,06/22/22,14.04,14.97,13.94,14.29,49362219,-0.03445945945945961
205,06/21/22,14.54,15.43,14.49,14.8,57522793,0.08029197080291972
206,06/17/22,13.65,14.02,12.78,13.7,64012848,0.009579955784819294
207,06/16/22,15.14,15.19,12.99,13.57,90753047,-0.1830222757375075
208,06/15/22,16.35,17.43,15.47,16.61,77001844,0.05393401015228427
209,06/14/22,16.01,16.22,15.21,15.76,52253406,0.013504823151125445
210,06/13/22,16.925,17.405,15.34,15.55,77061320,-0.17331206804891008
211,06/10/22,19.98,20.51,18.66,18.81,58923992,-0.10810810810810811
212,06/09/22,22.39,23.56,21.03,21.09,37937152,-0.07944129201222172
213,06/08/22,24.165,24.46,22.42,22.91,38501551,-0.06869918699186994
214,06/07/22,23.015,24.74,22.54,24.6,37067473,0.028858218318695172
215,06/06/22,25.245,25.58,23.48,23.91,40513980,-0.0008357709987463213
216,06/03/22,24.55,24.949,23.5,23.93,42093180,-0.08664122137404584
217,06/02/22,23.4,26.28,23.3,26.2,49439008,0.10501897933361448
218,06/01/22,25.34,25.715,22.71,23.71,52378461,-0.046259050683829406
219,05/31/22,25.14,25.595,23.75,24.86,48671871,-0.01583531274742689
220,05/27/22,23.6,25.439,23.592,25.26,54680352,0.12067435669920146
221,05/26/22,19.61,22.83,19.48,22.54,60520000,0.11639425458147579
222,05/25/22,18.73,20.715,18.72,20.19,54536340,0.0570680628272251
223,05/24/22,19.69,19.88,18.44,19.1,57291398,-0.07416383906931645
224,05/23/22,19.93,20.83,19.4501,20.63,54498754,0.013261296660117772
225,05/20/22,21.54,21.65,17.6601,20.36,86718234,-0.0073135056070210425
226,05/19/22,20.55,22.04,19.9,20.51,62522000,-0.016306954436450805
227,05/18/22,23.395,24.345,20.53,20.85,61497840,-0.1517493897477623
228,05/17/22,23.08,24.74,22.84,24.58,65619680,0.15021057557323347
229,05/16/22,21.86,22.51,21.2,21.37,49300820,-0.04979991107158721
230,05/13/22,20.57,22.91,20.18,22.49,65885875,0.15868109222050486
231,05/12/22,18.51,19.99,17.96,19.41,79889133,0.013577023498694496
232,05/11/22,20.53,22.0,18.97,19.15,76546008,-0.09198672356567095
233,05/10/22,21.45,22.145,19.72,21.09,72934469,0.06947261663286008
234,05/09/22,21.82,22.6,19.32,19.72,72482047,-0.15546038543897223
235,05/06/22,23.24,24.87,21.9401,23.35,73607555,-0.026677782409337047
236,05/05/22,26.533,26.62,22.75,23.99,64302738,-0.14382583868665244
237,05/04/22,25.69,28.14,23.3,28.02,77054180,0.11589008363201914
238,05/03/22,24.33,25.68,23.75,25.11,53115672,0.024897959183673546
239,05/02/22,22.38,24.55,21.81,24.5,57669871,0.10161870503597137
240,04/29/22,24.3,25.95,22.1,22.24,48104406,-0.13057075840500387
241,04/28/22,23.2,26.3,22.4,25.58,63555754,0.16537585421412304
242,04/27/22,21.62,23.59,21.48,21.95,52406352,-0.02139991083370485
243,04/26/22,24.71,24.9,22.35,22.43,55039168,-0.12621737436696545
244,04/25/22,23.89,25.76,23.675,25.67,58210602,0.04989775051124745
245,04/22/22,26.1,26.56,24.37,24.45,57459230,-0.06714994276993524
246,04/21/22,29.6,30.57,25.81,26.21,53808488,-0.0803508771929824
247,04/20/22,30.07,30.85,28.235,28.5,51891871,-0.008695652173912993
248,04/19/22,26.68,28.89,26.22,28.75,45358809,0.06560415122312824
249,04/18/22,25.26,27.67,25.16,26.98,49251727,0.05349472862163229
250,04/14/22,28.55,28.6199,25.54,25.61,51193152,-0.08633606849803788
251,04/13/22,26.77,28.54,26.31,28.03,50483961,0.06821646341463428
252,04/12/22,28.04,28.84,25.86,26.24,66793211,-0.009437523593809005
253,04/11/22,27.04,27.71,26.34,26.49,60558152,-0.06362672322375396
254,04/08/22,29.86,29.9599,28.15,28.29,71608867,-0.07276302851524097
